word,label
درخواسته,1
درخواستای,1
درخشانتون,1
درخداست,1
درخت,1
درحق,1
درحساب,1
دراورویم:,1
دراوردین,1
دایجستیوی,1
دبر,1
دد,1
دخلم,1
دخل,1
دخترونه,1
دتره,1
دتر,1
دبل‌داون,1
دبلی,1
دبستانم,1
دبدبه,1
ددرست,1
دباره,1
دبار,1
داییم,1
دایمیشون,1
دایمه,1
دایمتون,1
دایما,1
دایل,1
دایر,1
دداشت,1
ددور,1
دراوردیمش,1
درآوردند,1
دراوردی!,1
دراوردنش!,1
دراوردم,1
دراورد.,1
دراورد,1
درامده,1
دراری,1
دراخر,1
درآورم,1
درآوردن,1
در!!,1
درآوردم.,1
درآوردم,1
درآورد؟,1
درآورد!!!!!,1
درآمدی,1
درآمده.,1
درآخر,1
در!!!!!!,1
در!!!,1
داستنی,1
داستانش,1
خیارشون,1
خییییییییییییییییییییلی,1
داخلدبرگر,1
داخش,1
داحل,1
دائمشون,1
داءم,1
دئودرانتی,1
دآورد.,1
دآغون,1
د،,1
خیییییییییییلی,1
داد!!,1
خییییییییییلی,1
خییییییییلیییییییییی,1
خییییییلیییی,1
خیییییلیی,1
خییییلیییی,1
خییییللللیییی,1
خیییلیی,1
خیی,1
خیلی‌کمتر,1
داخلش،,1
داد!!!,1
خیلی‌هاش,1
"دادم""",1
دادم‌,1
دادم۳تا,1
دادممممممم!!!!!!!!!!,1
دادم؛,1
دادم:),1
دادم.۶و۵۰دقیقه,1
دادم.۲,1
دادم..!,1
"دادم,ولی",1
دادم!!,1
داد..,1
دادلان,1
دادع,1
دادشم,1
دادش,1
دادزدن,1
دادتوضیحات,1
داداشم,1
دادا,1
داد؟,1
خیلی‌کم,1
خیلی‌مونده,1
دادم‌اندازه,1
خیانت,1
خیسونده,1
خیسه.,1
خیسانده,1
خیساندن,1
خیررر,1
خیرتون,1
خیر:,1
"خیر,",1
خیبی,1
خیالشان,1
خیلئ,1
خیالتون,1
خیار‌ها,1
خیار‌شور,1
خیاری,1
خیاروگوجه,1
خیارهای,1
خیاره,1
خیارمثل,1
خیارشکر,1
خیسى,1
خیلب,1
خیلی‌دیر,1
خیلییییی.,1
خیلی‌خشک,1
خیلیییییییییییییییییییییییییییییییییییییی,1
خیلییییییییییییییییییییی,1
خیلیییییییییییییییی,1
خیلیییییییییییییی,1
خیلییییییییییییی,1
خیلییییییب,1
خیلیییییی.,1
خیلیییییى,1
خیلییییب,1
خیلللییی,1
خیلییی!,1
خیلیها,1
خیلیاشو,1
خیلیاست,1
"خیلی,چطوری",1
خیلی!!!,1
خیلی!!,1
خیلىىىى,1
خیلى،,1
دادم‌،,1
دادم‌دوغ,1
داست،,1
دارم؟؟؟؟,1
داره:,1
"داره,",1
داره!!!!!,1
دارند؟,1
دارند،,1
دارند!,1
دارن!!!!,1
دارم‌یک,1
دارم‌,1
دارم؛,1
داره؛,1
دارم)،,1
دارم!!!؟,1
دارم!!!!!!!!!!!!!!!,1
دارم!!!!,1
دارشده،,1
دارد؟؟؟؟؟؟؟,1
دارد؟؟؟؟!!!!!!,1
دارد؟.,1
دارد؟!,1
داره،،,1
داره؟!,1
دارد!!!!!,1
دارید.؟؟؟؟,1
داریو,1
دارین،,1
داریمچه,1
داریم؟؟؟,1
داریم؟!!؟,1
داریم؟!!,1
داریم؟!,1
داریم.١٢تومان,1
داریم!!!,1
دارید!,1
داره؟؟؟!!!,1
داری؟,1
داری.,1
دارک،,1
دارچینو,1
دارچین،,1
دارچین.,1
دارى,1
داره‌.,1
دارها,1
دارد!!!!!!!!!,1
دارتر,1
دادن!!,1
دادند..,1
داده؛,1
داده:,1
داده!!,1
داده!,1
دادن‌..,1
دادنو,1
دادنند,1
دادنش؟,1
دادنش،,1
دادند!!!!!!!!!,1
داده‌,1
دادند!!!,1
دادنتون,1
دادن؟,1
دادن؛,1
دادن،،،,1
"دادن,",1
دادن).,1
دادن),1
دادن!!!!,1
دادهشده,1
داده‌ام،,1
داربی,1
دادین!,1
داربم,1
دارای۳,1
دارایی,1
داراى,1
دار),1
دار!,1
داذ,1
دادین؟!؟!؟!,1
دادین!!!!!!!!,1
دادیم۰انگار,1
داده‌ایم,1
دادیمو,1
دادید،,1
دادید!,1
دادی.,1
داده‌ند,1
داده‌شد,1
داده‌بودیم،,1
داده‌بودیم,1
داده‌ایم.,1
رسیتوران,1
رسید!!!!!!!!,1
رسید..۴۵,1
سخاریا,1
سلام-,1
سلام'شرینی,1
سقارشات,1
سفیییددد؟؟,1
سفیدوقرمزوکاهوشده,1
سفیده‌ی,1
سفیده؟,1
سفیده.,1
سفیده!,1
سفیدشم,1
سفیدرنگ,1
سفید،,1
سفید!!!,1
سفرهای,1
سفرشو,1
سفرشمونو,1
سفرتون!,1
سفر,1
سفت‌ترین,1
سفت‌تر,1
سفتو,1
سلام-متاسفانه,1
سلام،،،,1
سلامتش,1
سلیقه‌ترین,1
سماور,1
سماقی,1
سماقم,1
سماق!,1
سماغ.,1
سماش,1
سما,1
سلیقگیتون,1
سلیقه‌های,1
سلیقه‌ام,1
سلامتی؛,1
سلیقه!!,1
سلیقس,1
سلمبه,1
سلفن,1
سلطانیو,1
سلطانی,1
سلام‌و,1
سلام‌این,1
سلامتیشون,1
سفته،,1
سفتن.,1
سفترش,1
سفارشاى,1
سفارشمم,1
سفارشم،,1
سفارششون,1
سفارشس,1
سفارشدادم,1
سفارشتونو,1
سفارشتو,1
سفارشتان,1
سفارشت,1
سفارشامون,1
سفارشم‌تر,1
سفارشاتش,1
سفارشات.,1
سفارشا.,1
سفارش؟؟؟,1
سفارش؟!,1
سفارش،،,1
سفارش?,1
سفارش),1
سفارش!!,1
سفارشم‌,1
سفارشم‌ماست,1
سفت،،،,1
سفارش‌به,1
سفانه,1
سفارش‌هام,1
سفارش‌ها،,1
سفارش‌ها:,1
سفارش‌ها.,1
سفارش‌نمیدم,1
سفارش‌میدیم,1
سفارش‌داده‌بودم,1
سفارش‌تر,1
سفارش‌انتخاب‌میکنیم,1
سفارشن,1
سفارشیو,1
سفارشیه,1
سفارشی،,1
سفارشی),1
سفارشگذاری,1
سفارشى,1
سفارشهامو,1
سفارشها،,1
سفارشناقص,1
سمبل,1
سمتم,1
سناتور,1
سوخاریهای,1
سوخته!!,1
سوختری,1
سوخترو,1
سوخت،,1
سوخت.,1
سوخت!!!!,1
سوخای,1
سوخاری‌هاش,1
سوخاری۳,1
سوخاریهاشون,1
سوخته<همه,1
سوخاریه.,1
سوخاریه!,1
سوخاریه,1
سوخاریمون,1
سوخاریشو,1
سوخاریش،,1
سوخاریتونو,1
سوخاریایی,1
سوخاریاشو,1
سوخته!!!,1
سوخته؟,1
سوخاریا,1
سوخنه،,1
سوراخی,1
سوراخهای,1
سوراخه,1
سودی,1
سودش,1
سودر,1
سودجویی,1
سودتون,1
سود؟!,1
سوختە,1
سوخته‌,1
سوختیم!!!!,1
سوختگی.,1
سوختگه‌های,1
سوخته‌ی,1
سوخته‌های,1
سوخته‌ترین,1
سوخته‌تر,1
سوخته‌بود!,1
سوخته‌ای,1
سوخاریاش,1
سوخاری؟؟,1
سنان,1
سنگه.,1
سنگین‌ترین,1
سنگینه!,1
سنگین،,1
سنگی,1
سنگگ‌,1
سنگگک,1
سنگککی,1
سنگکسبوس,1
سنگهاش,1
سنگسن,1
سن‌ایچ,1
سنگارو,1
سنکگی,1
سنکگ,1
سنکک,1
سنوات,1
سنجتون,1
سنتی‌ها,1
سنتی!,1
سنتر,1
سنیچ‌های,1
سهدی,1
سوخاری؛,1
سوال،,1
سوخاری:,1
سوخاری!!!!,1
سوخارى‌ها,1
سوخارئ,1
سوحاری,1
سوتفاهم,1
سواله!!!,1
سوالات,1
سوال؛,1
سوارش,1
سهل‌انگاری,1
سواد,1
سواحل,1
سوابقی,1
سوئ,1
سه‌چهار,1
سه‌نان,1
سه‌تا,1
سهوا,1
سهمیه,1
سفارت,1
سفاراشات,1
سفار@,1
سرددددد.,1
سردشون،,1
سردشده.,1
سردش,1
سردسرد,1
سردستی,1
سردرگمی,1
سردددددددددد,1
سرددددددد,1
سردددددد,1
سردددد,1
سرده؟,1
سرددد،,1
سرددد!!!,1
سردخانه,1
سردتحویل,1
سردبودن,1
سردبودبطوری,1
سردبوداصلا,1
سردبود؛,1
سرداه,1
سردمو,1
سردهای,1
سرد،،،,1
سررشته,1
سرطانزاست.,1
سرطانزاست!,1
سرشیر،,1
سرشو,1
سرشان,1
سرسوزنی,1
سرسام,1
سرس,1
سرریز,1
سرررررررد،,1
سردومونده,1
سررررررد!!!!,1
سررررررد,1
سررررردی,1
سررررد.,1
سرررد,1
سرد‌,1
سردیییییی,1
سردی),1
سردویخ,1
سردارجنگل،,1
سرد،.,1
سرعتشون,1
سدم,1
سراشپزدرست,1
سراسر,1
سرازی,1
سرازخود,1
سرار,1
سرا,1
سرآشپزم,1
سرآشپزش,1
سدید,1
سدت,1
سراغتون,1
سد,1
سخوته,1
سخت‌ترین,1
سختیه.,1
سختگیرانه,1
سخته؟؟؟؟,1
سختشه,1
سخاوتمند,1
سخاریشم,1
سراشپزشونه!,1
سراغش,1
سرد:,1
سرخ‌,1
سرد-نون,1
سرد),1
سرد!:,1
سرد!!!!!!!,1
سرد!!!!!,1
سرد!!!!,1
سرخ‌کردش,1
سرخ‌شده.,1
سرخ‌شده,1
سرخشون,1
سرانجام,1
سرخشده,1
سرجای,1
سرجاشه،,1
سرجاش,1
سرتاسر,1
سربسته,1
سربالا,1
سربار,1
سرایت,1
سرعتش,1
سرعته!!!,1
سفادشات,1
سس!!!!!!!!!!!!,1
سسشه.,1
سسش،,1
سسسسسرررررد,1
سسسسس,1
سست,1
سساش,1
سس؟,1
سس:,1
سس),1
سس!!!,1
سسه،,1
سس!,1
سزد,1
سزاز,1
سزار‌های,1
سزاریه,1
سزارین,1
سزاریم,1
سزارى,1
سزارهای,1
سسه,1
سسهاشون,1
سزارسفارش,1
سطحش,1
سفآرش,1
سف,1
سغارش,1
سعیده,1
سعى,1
سطوحactive,1
سطوح,1
سطله,1
سطر,1
سس‌ها!!!!,1
سسهای,1
سس‌تای,1
سس‌اش,1
سس‌,1
سسی‌,1
سسیس,1
سسی.,1
سسی!,1
سسو..,1
سسو,1
سزارنیست,1
سزار.,1
سرعتگیرهای,1
سروریس,1
سرویسشون؛,1
سرویسشون,1
سرویسدهی,1
سرویستون.,1
سرویستون,1
سرویس؟!!,1
سرویس،,1
سرویس!,1
سروش,1
سرمون!!!!!,1
سرویسهای,1
سرموقع,1
سرمایه,1
سرماخوردگیم,1
سرماخوردگی,1
سرماخوردم,1
سرقت,1
سرفه‌ای,1
سرفه,1
سرغ,1
سرویسم,1
سرویسو,1
سزار!!!,1
سری.,1
سزار!,1
سری‌ها,1
سریهای,1
سریه,1
سریع‌ها,1
سریعترین,1
سریع،,1
سریع),1
سریاشم,1
سری),1
سرویسى,1
سرگیجه,1
سرگردون,1
سرگردانی,1
سرکوچمون,1
سرکباب,1
سرویس‌ها,1
سرویس‌دهی!,1
سرویسیه.,1
سرویسی،,1
سوراخیش,1
سورپرایزش,1
سورپرایزم,1
شدست.,1
شدند),1
"شدند!!!!!!؟؟؟؟؟؟""",1
شدم‌خودم,1
شدموچیز,1
"شدم,",1
شدم!!!,1
شدم!!,1
شدع,1
شدش.,1
شدست,1
شدند،,1
شدس,1
شددرحالیکه,1
شددددددددددددددددددددددددددددددددددددددددت,1
شدددتتت,1
شددت,1
شدخ,1
شدتون.,1
شدتم,1
شدتتتتتت,1
شدند:,1
شدند‌.,1
شدتت,1
شده:),1
شدهم,1
شدهاست,1
شده؟؟؟؟؟؟؟؟؟؟؟,1
شده؟؟؟؟؟,1
شده؟؟؟؟!!!,1
شده؟؟؟؟,1
شده؟؟؟!!!!,1
شده؟؟!!!!,1
شده؛,1
شده.۲,1
شدنش،,1
شده.۱۰۰۰,1
شده!،,1
شده!),1
شده!!؟؟؟,1
شده!!!!!!!!!!!!!!!!,1
شده!!!!!!!,1
شدنه.,1
شدنه,1
شدنشون,1
شدتتت,1
شدت،,1
شده۳۸۰,1
شبمون.,1
شب‌سفارش,1
شبیهشم,1
شبیهش,1
شبیرینی,1
شبی,1
شبک,1
شبهای,1
شبهاتی,1
شبه!!,1
شبمو,1
شتابان؟!,1
شبزی‌های,1
شبرینیهای,1
شبرین,1
شبرنت,1
شبتون,1
شببه,1
شباهتش,1
شبا,1
شب؟؟؟؟,1
شب‌ها,1
شتر,1
شدت!!,1
"شد.""",1
شدت!,1
شدبه,1
شدبم,1
شدبزند!!!,1
شدبرام,1
شدبا,1
شدا,1
شد،،،,1
شد.۱۰,1
شد.!!!,1
شته,1
شد.!!,1
شد-ساندویچ,1
"شد,تخم",1
شد+,1
شد).,1
شد!!!!!!!!!!!!!,1
شد!!!!!!!!,1
شخصیم:,1
شخصیت.,1
شده۲-نان,1
شده‌:,1
شا۶و,1
شصت.,1
شعبه‌ای,1
شعبه.,1
شعبشون,1
شعباتش,1
شعب.,1
شعارهایی,1
شعارتون,1
شعار،,1
شعار,1
ششمین,1
شعب‌ها,1
شستیم,1
شستشو,1
شزارشم,1
شرینی‌تر,1
شرینیهای,1
شریمپ,1
شریفی,1
شرکتیها,1
شرکتی،,1
شعبه‌ها،,1
شعن,1
شرکتم,1
شلختگی,1
شلی,1
شلوغی.,1
"شلوغه,",1
شلوغتره,1
شله‌قلمکار,1
شله‌زرد,1
شلقلمکار,1
شلغم‌ها,1
شلز,1
شلتوک,1
شفارس,1
شق,1
شفته‌ی,1
شفته‌تر,1
شفتهء,1
شفته،,1
شفافیت,1
شفارشی,1
شفارشم,1
شفارشتون,1
شرکته,1
شرکتش,1
شده‌اند،,1
شدید!,1
شدیم-,1
شدیم!!!,1
شدیش,1
شدیدم,1
شدیدا‌,1
شدیدااااااااااااااا,1
شدیدأ,1
شدید،,1
شدید),1
شدکیفیت,1
شدیک,1
شدکه,1
شدچ,1
شد٤٥دقیقه,1
شده‌چیز‌های,1
شده‌های,1
شده‌ها,1
شده‌ن.,1
شده‌ش,1
شده‌بود,1
شدیم..,1
شدیییید,1
شرکت.,1
شرطی,1
شروع،,1
شروط,1
شره,1
شرمنده،,1
شرمندش,1
شرمساری,1
شرمتده,1
شرق),1
شرق,1
شرحم,1
شدییییید،,1
شربتش,1
شرب,1
شرایطم,1
شرایطش,1
"شرایط,بد",1
شرایت,1
شذ،,1
شدەبود,1
شدیییییدا,1
شب!!!!!,1
شایسته‌ی,1
سورپریزمون,1
سوپ‌,1
سپید,1
سپهسالاری,1
سپری,1
سپرمارکتها,1
سپرده,1
سپاس،,1
سویس,1
سویتال,1
سوپ‌ها,1
سوپی،,1
سکلاتیش,1
سوپمم,1
سوپشونم,1
سوپر‌های,1
سوپر‌ها,1
سوپر‌مارکتی,1
سوپری‌های,1
سوپریوم,1
سوپریمش,1
سوپریا,1
سپید!!,1
سکوتم,1
سوپرمارکت‌ها،,1
سیب!!!!,1
سیبیل,1
سیبشم,1
سیبش،,1
سیبزیجاتش,1
سیبزمینی‌های,1
سیبزمینیشون,1
سیبزمینیا,1
سیبزمینى‌ها,1
سیبذزمینی,1
سیب!,1
سگار,1
سیاە,1
سیاه‌تر,1
سیاهی‌های,1
سیاهی‌ها,1
سیاهه.,1
سیاهدانه,1
سیاه!!!,1
سیاه!,1
سی،,1
سوپرماکت‌های,1
سوپرمارکتی،,1
سیب‌زمینی،,1
سوسیساش,1
سومرمارکت,1
سومر,1
سومدیریت,1
سول,1
سوغاتی,1
سوسیها,1
سوسیشو,1
سوسیس‌ها؛,1
سوسیسه,1
سوسیسا,1
سومشو,1
سوسیس؟,1
"سوسیس,",1
سوسش,1
سوزوندین,1
سوزوندن,1
سوزنی,1
سوزنده,1
سوزن,1
سوزش,1
سومری,1
سومم,1
سوپرمارکتهای,1
سوپ-ن-ک,1
سوپرمارکتها.,1
سوپرمارکته،,1
سوپرمارکتش,1
سوپرمارکت؟؟,1
سوپرمارکت!!,1
سوپرترنج,1
سوپرایزی,1
سوپراش,1
سوپ-ن-یدم.,1
سوپ-ن-ود،,1
سوم‌اینکه,1
سوپ-ن-ود,1
سوپ-ن-بت,1
سوپ),1
سوپ!,1
سووخته,1
سوهاری.,1
سون‌آپ,1
سوناب,1
سونا,1
سیب۳۶۰,1
سیب‌زمینیم,1
شایدی,1
سی‌سی,1
شاعت,1
شادمهر,1
شاد,1
شاخصه,1
شاخ,1
شاتوتش,1
شاتوت.,1
شاتر,1
ش.,1
سیگنیچر,1
شالله,1
سیگنال,1
سیگارو,1
سیگاررانفرستادن,1
سیگار،,1
سیگار.,1
سیگا,1
سیپ,1
سیوس,1
سینی‌های,1
شاغل,1
شالیزار,1
سینه‌س،,1
شاهو,1
شایدمن,1
شاید،,1
شاکیه,1
شاکیم,1
شاهین،,1
شاهی!,1
شاهی,1
شاهکارهای,1
شاهکارا,1
شاهرگ,1
شام.,1
شاهتوتیم,1
شاهتوت,1
شانسم,1
شامی‌ها,1
شامپو.,1
شامپر,1
شاممون,1
شامانا,1
شام،,1
سینوسی,1
سینه.۲۰۰۰,1
سیب‌زمینی‌,1
سیخ‌های,1
سیرنشدم,1
سیرشه!!!,1
سیر؟؟؟,1
سیر),1
سیر!؟,1
سیر!!!!,1
سیدخندان.,1
سید!..,1
سید!!!!!!,1
سیخی,1
سیرهایی,1
سیخو,1
سیخندان,1
سیخش,1
سیختون,1
سیخای,1
سیته,1
سیب‌زمینی‌پنیری,1
سیب‌زمینی‌ای,1
سیب‌زمینی‌!,1
سیرنگ،,1
سیرهم,1
سینست،,1
سیستمهاشون,1
سیمیت‌های,1
سیمون,1
سیمرغ,1
سیلقه‌ای,1
سیل,1
سیغ,1
سیسیل,1
سیسی,1
سیستمی,1
سیس,1
سیرههه,1
سیزی,1
سیزدهم,1
سیر‌های,1
سیر‌زده,1
سیر‌,1
سیرینی,1
سیرکننده.,1
سیرکننده,1
سیرواستیکشون,1
سخاریش,1
سخارى،,1
رسید:))))),1
سخارى,1
ریختند.,1
ریختند,1
ریختن!,1
ریختم‌.,1
ریختمش.,1
ریختم!!!!!,1
ریحون‌ها,1
ریحونی,1
ریحونای,1
ریحونا,1
ریحون!!!!!!,1
ریحان،،,1
ریحان،,1
ریحان.,1
ریتینگ,1
ریال),1
ریاد,1
ری,1
رگ‌های,1
رگن,1
رگ!!!!,1
ریختنش؟,1
ریختنى,1
ریختن‌ش,1
ریخنم,1
ریست,1
ریزهای,1
ریزترین,1
ریز،,1
ریز.,1
ریز),1
ریریخته,1
ریخیم,1
ریخیتم,1
ریخت‌ترین,1
ریخته),1
ریختین.,1
ریختیم!,1
ریختید:),1
ریختگی‌,1
ریخته‌بیرون.,1
ریخته‌بود.,1
ریخته‌ای,1
ریختههههههه,1
ریخته؟؟؟؟؟؟؟؟؟,1
رکوردى,1
رکود,1
رکن‌های,1
روگن!!!,1
رویهٔ,1
رویهم,1
رویه،,1
رویش.,1
رویت,1
رویاییش,1
رویالش,1
رویالتون,1
رویال),1
روگفتم,1
روییت,1
روکولا!,1
روکولا,1
روکه,1
روکشی,1
روژانو,1
روچر!,1
روپیک,1
روپیشنهادنمیکنم,1
روونه,1
رویه‌ی,1
روی‌,1
رژیمی؟؟؟؟؟,1
رو‌نداشت,1
رژه,1
رو‌ی,1
رو‌گذاشته,1
رو‌گذاشتن,1
رو‌کنجدی,1
رو‌چک,1
رو‌پرداخت,1
رو‌و‌نحویل,1
رو‌نمیداد,1
رو‌میدیم,1
روی‌آن,1
رو‌عوض,1
رو‌ظرف,1
رو‌خریده,1
رو‌جدا,1
رو‌توضیح,1
رو‌توصیه,1
رو‌تموم,1
رو‌بالاتر,1
رو‌اصلا,1
ریشتری,1
ریشش.,1
ریش‌ریش,1
زردی,1
زرشک‌پلو,1
زرشکو,1
زرشکهارو,1
زرشکم,1
زرشکتون,1
زرشک؟؟؟؟,1
زرشک.,1
زرشک!!!!!,1
زرشک!,1
زردچوبه‌ای,1
زره‌ای,1
زردچوبه!,1
زرده.,1
زرده!,1
زردم,1
زردتر,1
زردالو,1
زردارسال,1
زردآلود,1
زرد،,1
زره‌ام,1
زرورق,1
زدین؟؟,1
زعفران..,1
زلزله‌ای,1
زلزله,1
زلاتین,1
زل,1
زفران,1
زغالیه!,1
زعفرون‌,1
زعفرونیشو,1
زعفرانى,1
زعفران!,1
زرچوبه,1
زعال,1
زشک‌ها,1
زشتیه،,1
زشتشون,1
زشت!,1
زسیدن,1
زسید,1
زرین,1
زرگرها,1
زرد.,1
زدیم.,1
رینگی,1
زاگ.,1
زتگ,1
زبونمون,1
زبونمه،,1
زبون:),1
زبر,1
زبانشم,1
زباله‌ها,1
زباله،,1
زباد,1
زاپاتامتاسفم,1
زحماتشون.,1
زاهرش,1
زانوم,1
زانو,1
زالی,1
زاست.,1
زائد,1
ر‌یت‌رو,1
ر‌وبخوریم!!!!,1
رییس,1
زجبیلی,1
زحمتات,1
زدید۳۵,1
زدنشون,1
زدی:)),1
زدی.,1
زدگی..,1
زدکه,1
زدچوبه,1
زده‌ی,1
زده۴۷۰۰بعد,1
زده۳۵۰۰,1
زده),1
زدن؟؟!!!,1
زحمتتون,1
زدن),1
زدن!!!,1
زدست,1
زدایی,1
زدا,1
زد!,1
زخم،,1
زخامت,1
زحمتکشی,1
روونداشت,1
